id,popularity,original_title,director,runtime,genres,production_companies,vote_count,vote_average,release_year,budget_adj,revenue_adj
17915,0.289515,Dance With Me,Randa Haines,126,Drama|Romance|Music,Columbia Pictures|Mandalay Entertainment,16,5.7,1998,0.0,20.065432036174396
12538,0.276165,Senseless,Penelope Spheeris,93,Comedy|Romance,Dimension Films,37,5.4,1998,0.0,17437661.7190216
9490,0.262171,Half Baked,Tamra Davis,82,Comedy|Crime,Universal Pictures,86,6.3,1998,10701563.7526263,23356189.6440164
3033,0.189141,Gods and Monsters,Bill Condon,105,Drama,Lions Gate Films|Flashpoint (I)|Showtime Networks,23,5.6,1998,13376954.6907829,8630313.54377869
22256,0.245817,Without Limits,Robert Towne,117,Drama,Cruise/Wagner Productions|Warner Bros.,11,6.0,1998,33442386.7269574,1039955.22465725
9835,0.240661,Jane Austen's Mafia!,Jim Abrahams,84,Comedy|Crime,Tapestry Films|Touchstone Pictures,19,5.7,1998,13376954.6907829,25416213.9124876
21661,0.236078,Air Bud: Golden Receiver,Richard Martin,90,Comedy|Family,Dimension Films,17,4.5,1998,0.0,13676753.6485309
16148,0.235951,Zero Effect,Jake Kasdan,116,Comedy|Crime|Mystery|Thriller,Castle Rock Entertainment|Columbia Pictures Corporation|Manifest Film Company,24,5.8,1998,6688477.34539149,2649089.16984358
24746,0.226558,Six-String Samurai,Lance Mungia,91,Action|Adventure|Science Fiction,HSX Films,15,5.8,1998,2675390.93815659,166535.05972743302
4927,0.214567,Edge of Seventeen,David Moreton,99,Comedy|Drama|Romance,TLA Releasing,10,4.8,1998,2006543.20361744,1164799.66739539
37498,0.195375,Knock Off,Tsui Hark,91,Action|Adventure|Thriller,TriStar Pictures|Film Workshop|MDP Worldwide|Knock Films A.V.V.|Val D'Oro Entertainment,29,4.9,1998,44143950.47958379,0.0
21736,0.207668,Everest,David Breashears|Stephen Judson|Greg MacGillivray,44,Adventure|Documentary,MacGillivray Freeman Films|IMAX|Arcturus Motion Pictures|Polartec,11,6.0,1998,0.0,102263367.356725
12257,0.194358,Home Fries,Dean Parisot,93,Drama|Comedy|Romance,Warner Bros.|Baltimore Pictures|Kasdan Pictures,18,4.7,1998,20065432.0361744,13969976.4953529
27791,0.188201,Strangeland,John Pieplow,86,Horror,Shooting Gallery|Snider Than Thou Productions Inc.,14,4.8,1998,1471465.01598612,844381.471687073
17127,0.18358,The Object of My Affection,Nicholas Hytner,111,Comedy|Drama|Romance,20th Century Fox,38,5.1,1998,20065432.0361744,62745795.1883896
47881,0.173959,My Giant,Michael Lehmann,103,Comedy|Drama|Family,Columbia Pictures|Castle Rock Entertainment,14,4.8,1998,0.0,10682741.0396809
42807,0.26504,The Newton Boys,Richard Linklater,113,Crime|Action|Drama,Twentieth Century Fox Film Corporation|Detour Filmproduction,16,6.4,1998,36117777.665114,101664855.64995
33644,0.162242,How Stella Got Her Groove Back,Kevin Rodney Sullivan,124,Comedy|Drama|Romance,Twentieth Century Fox Film Corporation,10,6.5,1998,26753909.3815659,50394131.9045318
44625,0.135280999999999,Dead Man's Curve,Dan Rosen,91,Drama|Horror|Mystery|Thriller,Trimark Pictures|Trimark,14,5.1,1998,1337695.46907829,0.0
14662,0.117202,Slums of Beverly Hills,Tamara Jenkins,91,Comedy|Drama,Fox Searchlight Pictures,15,6.1,1998,6688477.34539149,0.0
24269,0.109197,The Temptations,Allan Arkush,175,Music|Drama,Hallmark Entertainment|De Passe Entertainment,10,6.7,1998,10701563.7526263,0.0
10144,4.143585,The Little Mermaid,Ron Clements|John Musker,83,Animation|Family,Walt Disney Pictures,1042,7.1,1989,70359397.5617302,371749996.526004
89,3.536655,Indiana Jones and the Last Crusade,Steven Spielberg,127,Adventure|Action,Lucasfilm|Paramount Pictures,2031,7.4,1989,84431277.0740763,834061065.27294
639,2.719764,When Harry Met Sally...,Rob Reiner,96,Comedy|Romance|Drama,Castle Rock Entertainment|Nelson Entertainment,532,7.1,1989,28143759.024692103,163275219.40258798
268,2.640852,Batman,Tim Burton,126,Fantasy|Action,PolyGram Filmed Entertainment|The Guber-Peters Company|Warner Bros.,1207,6.9,1989,61564472.8665139,723556562.0076491
165,2.566875,Back to the Future Part II,Robert Zemeckis,108,Adventure|Comedy|Family|Science Fiction|Action,Universal Pictures|Amblin Entertainment|U-Drive Productions,2436,7.2,1989,70359397.5617302,583982999.762361
207,2.470407,Dead Poets Society,Peter Weir,129,Drama,Touchstone Pictures|Silver Screen Partners IV,1426,7.9,1989,28847353.0003094,414874391.76499504
2978,2.379507,Ghostbusters II,Ivan Reitman,108,Fantasy|Action|Comedy|Science Fiction|Family,Columbia Pictures Corporation,569,6.2,1989,65082442.7446004,378876100.0911681
709,2.176623,Licence to Kill,John Glen,133,Adventure|Action|Thriller,Eon Productions,332,5.6,1989,56287518.04938421,274695427.360342
5825,1.859089,National Lampoon's Christmas Vacation,Jeremiah S. Chechik,97,Comedy,Warner Bros.,436,7.2,1989,47492593.35416789,125450805.852565
9665,1.836091,Glory,Edward Zwick,122,War,TriStar Pictures|Freddie Fields Productions,207,7.1,1989,31661728.9027786,47190689.9741552
2756,1.69108,The Abyss,James Cameron,139,Adventure|Action|Thriller|Science Fiction,Twentieth Century Fox Film Corporation|Lightstorm Entertainment|Pacific Western,446,6.9,1989,123128945.733027,158308816.894417
942,1.510501,Lethal Weapon 2,Richard Donner,114,Action|Adventure|Comedy|Crime|Thriller,Silver Pictures|Warner Bros.,608,6.5,1989,43974623.47608139,400791729.674973
9618,1.362379,Tango & Cash,Andrei Konchalovsky|Albert Magnoli,104,Action|Adventure|Comedy,The Guber-Peters Company|Warner Bros.,239,5.9,1989,96744171.64737909,111534797.031607
1648,1.280429,Bill & Ted's Excellent Adventure,Stephen Herek,90,Adventure|Comedy|Science Fiction,Orion Pictures,225,6.6,1989,17589849.390432507,71212573.8575788
9494,1.274285,Look Who's Talking,Amy Heckerling,93,Comedy|Romance,TriStar Pictures|Management Company Entertainment Group (MCEG),278,5.7,1989,13192387.0428244,520659541.956803
9354,1.218498,"Honey, I Shrunk the Kids",Joe Johnston,93,Adventure|Comedy|Family|Science Fiction,Buena Vista,390,5.9,1989,56287518.04938421,391768464.108879
172,1.190512,Star Trek V: The Final Frontier,William Shatner,107,Science Fiction|Action|Adventure|Thriller,Paramount Pictures,216,5.3,1989,52769548.1712976,123480742.720836
10222,0.94235,Kickboxer,Mark DiSalle|David Worth|Jean-Claude Van Damme,97,Action|Thriller,Kings Road Entertainment,139,6.2,1989,2638477.40856488,25851810.4440434
10160,0.918962,A Nightmare on Elm Street 5: The Dream Child,Stephen Hopkins,89,Horror|Thriller,New Line Cinema,128,5.6,1989,14071879.512346,38993809.604304
10134,0.914399,Cyborg,Albert Pyun,86,Action|Science Fiction,Cannon Group|Golan-Globus,73,4.8,1989,879492.469521628,17882648.2644007
11974,0.8953899999999989,The 'Burbs,Joe Dante,101,Comedy|Horror|Thriller,Imagine Entertainment,157,6.4,1989,31661728.9027786,64382366.7388612
8913,0.836515,Pet Sematary,Mary Lambert,103,Drama|Horror,Paramount Pictures,176,6.4,1989,20228326.7989974,101087926.907843
10495,0.8335239999999989,"The Karate Kid, Part III",John G. Avildsen,112,Family|Adventure,Columbia Pictures Corporation|Weintraub International Group,137,5.5,1989,0.0,68523523.8730315
11185,0.737259,"See No Evil, Hear No Evil",Arthur Hiller,103,Crime|Comedy,TriStar Pictures,92,6.3,1989,31661728.9027786,82512201.6387759
2604,0.724013,Born on the Fourth of July,Oliver Stone,145,Drama|War,Universal Pictures|Ixtlan,190,6.3,1989,24625789.1466055,283199561.94239
2616,0.7200810000000001,Uncle Buck,John Hughes,100,Comedy|Drama|Family,Universal Pictures|Hughes Entertainment,179,6.6,1989,26384774.0856488,139414574.63258702
14372,0.670104,Leviathan,George P. Cosmatos,98,Adventure|Horror|Action|Thriller|Science Fiction,Gordon Company|Filmauro|Metro-Goldwyn-Mayer (MGM),43,6.0,1989,0.0,27624179.4994878
1412,0.625627,"Sex, Lies, and Videotape",Steven Soderbergh,100,Drama,Miramax Films|Outlaw Productions|Virgin,97,6.3,1989,2110781.9268519,0.0
9942,0.6026130000000001,Major League,David S. Ward,107,Comedy,Paramount Pictures|Mirage Enterprises,110,6.5,1989,19348834.3294758,87592433.339308
5971,0.580577999999999,We're No Angels,Neil Jordan,106,Comedy|Crime|Drama,Paramount Pictures,36,5.3,1989,35179698.7808651,0.0
8491,0.573045,Weekend at Bernie's,Ted Kotcheff,97,Comedy,Gladden Entertainment,104,6.2,1989,11433402.103781097,53153687.6151805
1552,0.5477890000000001,Parenthood,Ron Howard,124,Comedy|Drama|Family,Imagine Entertainment|Universal Pictures,70,6.2,1989,0.0,222155980.80384505
10345,0.547658,K-9,Rod Daniel,101,Action|Adventure|Comedy|Crime,Universal Pictures,120,5.5,1989,32714340.6700008,137636432.588573
10142,0.5443819999999989,Casualties of War,Brian De Palma,113,Drama|History|War,Columbia Pictures Corporation,91,6.5,1989,39577161.12847321,32842565.3951023
238751,0.517447,Best of the Best,Robert Radler,97,Action|Drama|Fantasy,The Movie Network,22,5.8,1989,0.0,2990274.39637353
9972,0.5108,Lock Up,John Flynn,115,Action|Adventure|Crime|Drama|Thriller,TriStar Pictures|Gordon Company|Carolco Pictures|White Eagle,110,6.1,1989,42215638.5370381,0.0
10283,0.498792,Friday the 13th Part VIII: Jason Takes Manhattan,Rob Hedden,100,Horror|Thriller,Paramount Pictures|Sean S. Cunningham Films|Horror Inc.,85,4.7,1989,8794924.69521628,24625789.1466055
11352,0.494235,Always,Steven Spielberg,122,Fantasy|Drama|Romance,Universal Pictures|Amblin Entertainment|United Artists,68,5.8,1989,54528533.1103409,130401979.069134
11895,0.4907,Police Academy 6: City Under Siege,Peter Bonerz,84,Comedy|Crime,Warner Bros.,71,4.8,1989,0.0,20346560.4896451
10344,0.486713,The Fly II,Chris Walas,105,Horror|Science Fiction|Thriller,Brooksfilms,65,4.9,1989,0.0,68430105.9419038
24739,0.481276,Miracle Mile,Steve De Jarnatt,87,Science Fiction|Thriller,Hemdale Film|Miracle Mile Productions Inc.,19,6.9,1989,5276954.81712976,2014748.3851199
6951,0.480969,Turner & Hooch,Roger Spottiswoode,100,Action|Comedy|Thriller|Crime|Family,Silver Screen Partners III|Touchstone Pictures,172,5.9,1989,0.0,125028499.953474
11497,0.4669,All Dogs Go to Heaven,Don Bluth|Gary Goldman|Dan Kuenster,89,Drama|Animation|Family|Comedy|Fantasy,Goldcrest Films International|Sullivan Bluth Studios,133,6.3,1989,24273992.1587969,47668539.3406656
19124,0.464675,Blind Fury,Phillip Noyce,86,Action|Thriller,TriStar Pictures,33,5.8,1989,0.0,4125924.32459815
9085,0.452278,Harlem Nights,Eddie Murphy,116,Action|Comedy|Crime|Drama|Thriller,Paramount Pictures,41,5.9,1989,52769548.1712976,107060389.646825
12150,0.448357,Sea of Love,Harold Becker,113,Drama|Crime|Mystery,Universal Pictures Corporation,60,6.7,1989,33420713.8418218,195035393.41545
10493,0.438179,Dead Calm,Phillip Noyce,96,Crime|Thriller|Horror|Drama,Kennedy Miller Productions,70,6.3,1989,17589849.390432507,13764057.1480134
11342,0.437909,Warlock,Steve Miner,103,Action|Adventure|Fantasy|Horror,New World Pictures,46,5.7,1989,12312894.5733027,0.0
505,0.434831,Johnny Handsome,Walter Hill,94,Crime|Drama,Guber/Peters Company|Roven Productions|Carolco Pictures,18,5.8,1989,0.0,12731170.6378976
12521,0.4230640000000001,Shocker,Wes Craven,109,Thriller|Comedy|Horror,Alive Films|Universal City Studios|Carolco International N.V.,37,5.9,1989,8794924.69521628,29119466.2113944
403,0.409695,Driving Miss Daisy,Bruce Beresford,99,Comedy|Drama,The Zanuck Company|Majestic Films International,181,6.9,1989,13192387.0428244,256448211.877475
11562,0.415913,Crimes and Misdemeanors,Woody Allen,104,Comedy|Drama,Orion Pictures|Jack Rollins & Charles H. Joffe Productions,86,6.9,1989,33420713.8418218,32109745.884722807
4105,0.382943,Black Rain,Ridley Scott,125,Action|Thriller|Crime,Paramount Pictures,114,6.0,1989,52769548.1712976,80723709.7273802
9686,0.363923,New York Stories,Woody Allen|Francis Ford Coppola|Martin Scorsese,124,Comedy|Drama|Romance,Touchstone Pictures,25,5.8,1989,26384774.0856488,0.0
5203,0.360056,Wild Orchid,Zalman King,105,Drama|Romance,Vision P.D.G.,23,4.4,1989,12312894.5733027,0.0
19236,0.355479,Santa sangre,Alejandro Jodorowsky,123,Fantasy|Horror|Mystery,Produzioni Intersound|Productora FÃ­lmica Real,25,5.5,1989,1384321.14702704,0.0
10875,0.352631,The Fabulous Baker Boys,Steve Kloves,114,Music|Drama|Romance,Tobis|Gladden Entertainment|Mirage,33,6.5,1989,22866804.2075623,0.0
10860,0.341085,Steel Magnolias,Herbert Ross,119,Comedy|Drama|Romance,TriStar Pictures|Rastar Films,76,6.9,1989,0.0,168693851.661633
10161,0.337545,My Left Foot: The Story of Christy Brown,Jim Sheridan,103,Drama,Ferndale Films|Granada Television|Radio TelefÃ­s Ã‰ireann (RTÃ‰),94,7.3,1989,1134861.90297192,25933402.7194258
11607,0.334867,DeepStar Six,Sean S. Cunningham,105,Action|Horror|Thriller|Science Fiction,TriStar Pictures|Carolco Pictures,16,5.2,1989,0.0,14323810.1302405
25199,0.194983,Teen Witch,Dorian Walker,94,Fantasy|Drama|Comedy|Science Fiction|Family,Trans World Entertainment|Metro-Goldwyn-Mayer (MGM),25,5.4,1989,0.0,48975.4176577813
925,0.307623,Do the Right Thing,Spike Lee,120,Crime|Drama,Universal Pictures,134,7.5,1989,11433402.103781097,65602126.0499161
10705,0.294611,Henry V,Kenneth Branagh,137,War|Drama|History|Action|Romance,BBC Films|Samuel Goldwyn Company|Renaissance Films,27,7.4,1989,15830864.4513893,0.0
21512,0.290697,The Blood of Heroes,David Webb Peoples,100,Action|Adventure|Science Fiction,Handistom Investment|Kings Road Entertainment|Kamisha Corporation,12,6.1,1989,0.0,1551934.82186847
17362,0.28310100000000005,Loverboy,Joan Micklin Silver,98,Comedy|Romance,TriStar Pictures|Crescent Film Enterprises,14,6.5,1989,0.0,6966155.54668636
11305,0.280711,Mystery Train,Jim Jarmusch,113,Crime|Drama|Comedy,JVC Entertainment Networks|Mystery Train,36,6.5,1989,4925157.82932111,0.0
19142,0.277427,The Return of Swamp Thing,Jim Wynorski,84,Horror|Science Fiction,Lightyear Entertainment,17,4.8,1989,0.0,339160.44000656396
11361,0.26954,Halloween 5: The Revenge of Michael Myers,Dominique Othenin-Girard,96,Horror|Thriller,Trans Pacific Films,83,5.2,1989,8794924.69521628,20478549.4425161
2028,0.269455,Say Anything...,Cameron Crowe,100,Comedy|Drama|Romance,Gracie Films|Twentieth Century Fox Film Corporation,107,6.7,1989,0.0,35244318.61057071
27418,0.2578,Next of Kin,John Irvin,108,Adventure|Drama|Action|Thriller,Lorimar Film Entertainment|Warner Bros.,24,5.0,1989,21107819.268519,28042842.540769294
8216,0.257575,Meet the Feebles,Peter Jackson,94,Comedy|Music,WingNut Films,26,6.2,1989,1319238.70428244,0.0
2323,0.244298,Field of Dreams,Phil Alden Robinson,107,Drama|Family|Fantasy,Universal Studios,192,6.8,1989,0.0,148513956.753948
10135,0.240681,Road House,Rowdy Herrington,114,Action|Thriller,United Artists|Star Partners II Ltd.|Silver Pictures,121,6.3,1989,26384774.0856488,52857546.6698281
14628,0.233923,Fletch Lives,Michael Ritchie,95,Comedy|Crime|Mystery,Universal Pictures|Vincent Pictures,46,5.9,1989,14152370.6631566,61830009.2329119
29185,0.231985,An Innocent Man,Peter Yates,113,Action|Crime|Drama|Thriller,Touchstone Pictures,11,7.0,1989,0.0,35263433.4999033
31004,0.225799,The Mighty Quinn,Carl Schenkel,98,Action|Comedy|Mystery|Thriller,Star Partners II Ltd.|Metro-Goldwyn-Mayer (MGM)|A&M Films,14,5.4,1989,0.0,8016070.78999707
1380,0.209028,Gleaming the Cube,Graeme Clifford,109,Drama,Twentieth Century Fox Film Corporation,11,5.7,1989,0.0,4885193.69150605
47045,0.202345,She's Out of Control,Stan Dragoti,97,Comedy|Romance,Columbia Pictures|Weintraub Entertainment Group,10,5.3,1989,0.0,21223722.3041225
31608,0.19766,Three Fugitives,Francis Veber,96,Comedy,Touchstone Pictures|Silver Screen Partners IV,20,6.5,1989,26384774.0856488,71397198.6757657
18111,0.19025,Bride of Re-Animator,Brian Yuzna,96,Comedy|Horror|Science Fiction,Wild Street Pictures,24,5.8,1989,3517969.87808651,0.0
37606,0.188629,Valmont,MiloÅ¡ Forman,137,Drama|Romance,Renn Productions|Timothy Burrill Productions,24,6.6,1989,58046502.98842739,1991367.95731013
476,0.181067,Drugstore Cowboy,Gus Van Sant,100,Crime|Drama,Avenue Pictures Productions,50,6.8,1989,4397462.34760814,8318858.9394341
183,0.178696,The Wizard,Todd Holland,100,Adventure|Comedy|Drama|Family|Romance,Universal Pictures,36,6.5,1989,10553909.6342595,25116370.0461047
32261,0.14877,Scandal,Michael Caton-Jones,115,Drama|History|Romance,Miramax Films|Palace Pictures|British Screen Productions,15,5.9,1989,0.0,15479067.4635806
11959,0.137632,UHF,Jay Levey,97,Comedy,Orion Pictures|Metro-Goldwyn-Mayer (MGM),36,6.7,1989,8794924.69521628,0.0
31583,0.119555,Kill Me Again,John Dahl,94,Drama|Action|Thriller|Crime,Metro-Goldwyn-Mayer|Propaganda Films|PolyGram Filmed Entertainment,11,5.9,1989,7035939.75617302,0.0
15138,0.114027,Little Monsters,Richard Greenberg,102,Adventure|Fantasy|Comedy|Family,Metro-Goldwyn-Mayer (MGM),26,5.7,1989,12312894.5733027,1396238.26998906
38084,0.103379,House III: The Horror Show,James Isaac,95,Horror,Sean S. Cunningham Films,10,4.0,1989,0.0,3058693.6335475
10551,0.070162,Family Business,Sidney Lumet,110,Action|Comedy|Crime|Drama|Thriller,TriStar Pictures|Gordon Company|Regency International Pictures|The A. Milchan Investment Group,20,5.4,1989,0.0,21452043.8261651
31150,0.065997,Intruder,Scott Spiegel,88,Horror|Thriller,Beyond Infinity,16,5.8,1989,228668.042075623,0.0
28774,0.048723,Communion,Philippe Mora,103,Drama|Horror|Science Fiction|Thriller,Allied Vision|The Picture Property Company|Pheasantry Films,19,4.9,1989,0.0,3376640.715189201
30666,0.046709,Stepfather II: Make Room For Daddy,Jeff Burr,93,Horror|Thriller,Incorporated Television Company (ITC)|Part II Productions|Millimeter Films,13,5.6,1989,0.0,2673298.27441818
10020,3.852269,Beauty and the Beast,Gary Trousdale|Kirk Wise,84,Romance|Family|Animation|Fantasy|Music,Walt Disney Pictures|Walt Disney Animation Studios|Silver Screen Partners IV,1703,7.3,1991,40027321.0482546,604173269.3066982
280,3.584406,Terminator 2: Judgment Day,James Cameron,137,Action|Thriller|Science Fiction,Lightstorm Entertainment|Pacific Western|Canal+|Carolco Pictures|T2 Productions,2836,7.5,1991,160109284.193018,832568277.803697
879,2.326917,Hook,Steven Spielberg,144,Adventure|Fantasy|Comedy|Family,Amblin Entertainment|TriStar Pictures,834,6.5,1991,112076498.93511298,481696503.565473
8367,1.606765,Robin Hood: Prince of Thieves,Kevin Reynolds,143,Adventure|Drama|Action|Romance,Warner Bros.|Morgan Creek Productions,518,6.5,1991,76852456.412649,625217000.916145
8010,1.301458,Highlander II: The Quickening,Russell Mulcahy,91,Action|Fantasy|Science Fiction,Lamb Bear Entertainment,93,4.8,1991,48032785.2579056,24907144.6206322
1598,1.287839,Cape Fear,Martin Scorsese,128,Crime|Thriller,Universal Pictures|Amblin Entertainment|Cappa Productions|Tribeca Productions,289,6.9,1991,56038249.46755649,291879225.083873
174,1.28293,Star Trek VI: The Undiscovered Country,Nicholas Meyer,113,Science Fiction|Action|Adventure|Thriller,Paramount Pictures,237,6.6,1991,43229506.732115,155145896.383035
37137,1.259634,The Naked Gun 2Â½: The Smell of Fear,David Zucker,85,Action|Comedy|Crime,Paramount Pictures,257,6.5,1991,36825135.3643943,139183658.798149
1089,1.231168,Point Break,Kathryn Bigelow,120,Action|Thriller|Crime,Largo Entertainment|JVC Entertainment Networks,468,6.7,1991,38426228.2063245,133742420.026213
2924,1.020069,Backdraft,Ron Howard,137,Action|Crime|Drama|Mystery|Thriller,Universal Pictures|Trilogy Entertainment Group|Imagine Films Entertainment,193,6.2,1991,120081963.144764,243956250.778531
2907,0.983036,The Addams Family,Barry Sonnenfeld,99,Comedy|Family|Fantasy,Paramount Pictures|Orion Pictures|Scott Rudin Productions,414,6.6,1991,48032785.2579056,306613163.480865
9292,0.977243,Hudson Hawk,Michael Lehmann,100,Action|Adventure|Comedy,TriStar Pictures|Silver Pictures,155,5.6,1991,104071034.725462,27567744.6397813
10249,0.963521,The Rocketeer,Joe Johnston,108,Action|Adventure|Science Fiction|Family,Walt Disney Pictures,149,6.3,1991,67245899.3610678,99267756.1996716
1541,0.915804,Thelma & Louise,Ridley Scott,130,Drama|Thriller|Crime|Adventure,Metro-Goldwyn-Mayer (MGM),375,7.0,1991,25617485.470883,72627172.4027952
10537,0.816448,The Doors,Oliver Stone,140,Drama|Music,Imagine Entertainment|Ixtlan Productions|Carolco Pictures|Bill Graham Films,129,6.5,1991,60841527.99334711,55104641.0237771
1497,0.799449,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,Michael Pressman,88,Science Fiction|Adventure|Action|Comedy|Family,New Line Cinema|Golden Harvest Company,161,6.0,1991,40027321.0482546,124.88524167055401
11933,0.764796,Nothing but Trouble,Dan Aykroyd,94,Comedy|Adventure,Warner Bros.|Applied Action,36,5.3,1991,64043713.67720749,13576935.8733497
274,0.695385,The Silence of the Lambs,Jonathan Demme,118,Crime|Drama|Thriller,Orion Pictures|Strong Heart/Demme Production,2679,7.9,1991,30420763.9966735,436686740.101323
290,0.693523,Barton Fink,Joel Coen,116,Comedy|Drama,Working Title Films|Circle Films,201,7.0,1991,14409835.5773716,9853027.68257501
4032,0.691822,My Girl,Howard Zieff,102,Comedy|Drama|Family,Columbia Pictures|Imagine Entertainment,218,6.9,1991,26418031.891848106,0.0
11284,0.689242,Freddy's Dead: The Final Nightmare,Rachel Talalay,89,Horror|Thriller|Comedy,New Line Cinema,141,5.4,1991,17612021.261232,55833362.4198532
468,0.6875899999999989,My Own Private Idaho,Gus Van Sant,104,Drama|Romance,Fine Line Features,94,7.1,1991,4002732.10482546,0.0
9319,0.662297,The Last Boy Scout,Tony Scott,105,Adventure|Action|Comedy|Thriller,Geffen Pictures|Silver Pictures|Warner Bros.,274,6.4,1991,46431692.4159754,95280914.9413023
820,0.658866,JFK,Oliver Stone,189,Drama|Thriller|History,Camelot Productions|Canal Plus Group|Ixtlan Productions,258,7.2,1991,64043713.67720749,328873272.540905
650,0.649755,Boyz n the Hood,John Singleton,112,Crime|Drama,Columbia Pictures Corporation,168,7.3,1991,10407103.4725462,92069353.2577596
2453,0.63395,Harley Davidson and the Marlboro Man,Simon Wincer,98,Action|Thriller,Metro-Goldwyn-Mayer (MGM)|Krisjair|Laredo,44,6.4,1991,36825135.3643943,11903686.5803122
9594,0.627123,Double Impact,Sheldon Lettich,110,Thriller|Action|Crime|Drama,Stone Group Pictures,113,5.1,1991,24016392.6289528,48197244.7113501
10276,0.601417,What About Bob?,Frank Oz,100,Comedy,Touchwood Pacific Partners 1|Touchstone Pictures,128,6.8,1991,56038249.46755649,102005624.959372
339,0.58532,Night on Earth,Jim Jarmusch,129,Comedy|Drama,Channel Four Films|JVC Entertainment|Le Studio Canal+|Locus Solus Entertainment|Pandora Cinema,75,7.4,1991,0.0,3227498.96169129
11187,0.583385,Child's Play 3,Jack Bender,90,Horror,Universal Pictures,114,5.5,1991,20814206.9450924,32918877.108759306
13122,0.582196,The People Under the Stairs,Wes Craven,102,Comedy|Drama|Horror|Mystery|Thriller,Universal Pictures|Alive Films,45,6.4,1991,9606557.05158112,0.0
1406,0.5332279999999989,City Slickers,Ron Underwood,112,Action|Adventure|Comedy|Drama|Western,Columbia Pictures|New Line Cinema|Castle Rock Entertainment,114,6.1,1991,41628413.8901848,198589614.927564
9595,0.5144890000000001,Hot Shots!,Jim Abrahams,84,Action|Comedy|War,Twentieth Century Fox Film Corporation,313,6.2,1991,41628413.8901848,289951771.881415
13888,0.4839310000000001,Return to the Blue Lagoon,William A. Graham,98,Drama|Adventure|Romance,Columbia Pictures Corporation,78,5.0,1991,17612021.261232,4495634.94058504
1633,0.474911,Fried Green Tomatoes,Jon Avnet,130,Drama|Comedy,Universal Pictures,134,7.3,1991,17612021.261232,191200107.145132
11384,0.456148,The Hard Way,John Badham,111,Action|Comedy|Crime,Universal Pictures|The Badham-Cohen Group,50,5.7,1991,0.0,105024461.496439
13154,0.4493970000000001,Showdown in Little Tokyo,Mark L. Lester,79,Action|Thriller,Warner Bros.,39,5.4,1991,12808742.735441497,3643378.02410413
7442,0.446515,Sleeping with the Enemy,Joseph Ruben,99,Crime|Thriller,Twentieth Century Fox Film Corporation,114,6.1,1991,30420763.9966735,280189654.2504049
20421,0.44464,Rock-A-Doodle,Don Bluth|Gary Goldman,77,Comedy|Family|Animation|Fantasy|Music,Goldcrest Films International|Sullivan Bluth Studios,21,5.3,1991,28819671.1547433,18664555.6791243
2742,0.927963,Naked Lunch,David Cronenberg,115,Drama|Fantasy|Thriller,Film Trustees Ltd.|Naked Lunch Productions|Nippon Film Development and Finance Inc.|The Ontario Film Development Corporation,88,6.7,1991,25617485.470883,0.0
11846,0.387056,Father of the Bride,Charles Shyer,105,Comedy|Romance,Sandollar Productions|Touchstone Pictures,173,6.3,1991,0.0,143018866.95783
177,0.386486,The Fisher King,Terry Gilliam,137,Drama|Comedy,TriStar Pictures,158,6.8,1991,38426228.2063245,67078570.7492506
24734,0.379975,K2,Franc Roddam,102,Thriller|Action|Adventure|Drama,Majestic Films International|Trans Pacific Films,14,6.0,1991,0.0,4973889.377933798
15413,0.376137,Don't Tell Mom the Babysitter's Dead,Stephen Herek,105,Comedy|Family,Warner Bros. Pictures|Outlaw Productions|HBO Pictures,48,5.9,1991,16010928.4193018,40341533.9173906
19200,0.26744,Shadows and Fog,Woody Allen,85,Thriller|Comedy,Orion Pictures,26,6.0,1991,22415299.7870226,4380159.32154651
10337,0.369101,Bugsy,Barry Levinson,134,Drama|Crime,TriStar Pictures|Baltimore Pictures,41,5.7,1991,48032785.2579056,78636099.4560447
1496,0.363923,Cool as Ice,David Kellogg,91,Drama|Action|Comedy|Music|Romance,Universal Pictures|Alive Films|Koppelmann/Bandier-Carnegie Pictures|Capella,14,3.9,1991,9606557.05158112,1910203.02817891
14362,0.30493200000000004,Out for Justice,John Flynn,91,Action|Thriller|Crime,Warner Bros.|Arnold Kopelson Productions|Seagal/Nasso Productions,44,5.6,1991,22415299.7870226,63520414.0938438
10750,0.357891,Toy Soldiers,"Daniel Petrie, Jr.",112,Action|Adventure|Thriller,TriStar Pictures|Island World,40,6.3,1991,0.0,24134780.6358708
30815,0.355317,Mortal Thoughts,Alan Rudolph,104,Mystery|Thriller,Columbia Pictures,21,5.1,1991,12808742.735441497,0.0
10333,0.350342,The Prince of Tides,Barbra Streisand,132,Drama|Romance,Columbia Pictures,18,5.9,1991,48032785.2579056,119741889.424045
21828,0.34577,Flirting,John Duigan,99,Drama|Foreign|Romance,Kennedy Miller Productions,11,6.1,1991,0.0,3867273.2460268
1713,0.329328,Jungle Fever,Spike Lee,132,Drama|Romance,Universal Pictures,34,5.5,1991,22415299.7870226,52007789.6368945
47090,0.605466,The Pit and the Pendulum,Stuart Gordon,97,Horror,Empire Pictures|Full Moon Entertainment,13,5.5,1991,3202185.68386037,0.0
11498,0.318657,Dead Again,Kenneth Branagh,107,Mystery,Paramount Pictures,35,6.9,1991,0.0,60867753.8940979
